scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (0.1 rps),large,0.1_rps,161,63.31199999999999,9.646999999999998
Large Message (0.1 rps),large,0.1_rps,162,61.97,8.575
Large Message (0.1 rps),large,0.1_rps,163,85.95899999999999,9.981
Large Message (0.1 rps),large,0.1_rps,164,122.197,9.190999999999999
Large Message (0.1 rps),large,0.1_rps,165,67.64,9.838
Large Message (0.1 rps),large,0.1_rps,166,82.49199999999999,9.679
Large Message (0.1 rps),large,0.1_rps,167,83.134,9.256
Large Message (0.1 rps),large,0.1_rps,168,61.471,9.244
Large Message (0.1 rps),large,0.1_rps,169,63.357,9.861
Large Message (0.1 rps),large,0.1_rps,170,69.622,9.443999999999999
Large Message (0.1 rps),large,0.1_rps,171,63.940999999999995,10.097999999999999
Large Message (0.1 rps),large,0.1_rps,172,60.523,9.6
Large Message (0.1 rps),large,0.1_rps,173,113.164,8.719
Large Message (0.1 rps),large,0.1_rps,174,61.483000000000004,7.992000000000001
Large Message (0.1 rps),large,0.1_rps,175,44.887,9.17
Large Message (0.1 rps),large,0.1_rps,176,71.972,8.632000000000001
Large Message (0.1 rps),large,0.1_rps,177,69.209,9.924000000000001
Large Message (0.1 rps),large,0.1_rps,178,99.091,10.064
Large Message (0.1 rps),large,0.1_rps,179,72.492,8.501
Large Message (0.1 rps),large,0.1_rps,180,63.089000000000006,8.36
Large Message (0.1 rps),large,0.1_rps,181,70.075,8.953
Large Message (0.1 rps),large,0.1_rps,182,55.022,9.209
Large Message (0.1 rps),large,0.1_rps,183,65.5,10.008
Large Message (0.1 rps),large,0.1_rps,184,78.77199999999999,9.587
Large Message (0.1 rps),large,0.1_rps,185,63.27199999999999,9.556000000000001
Large Message (0.1 rps),large,0.1_rps,186,62.765,9.615
Large Message (0.1 rps),large,0.1_rps,187,67.315,9.368
Large Message (0.1 rps),large,0.1_rps,188,69.809,9.824
Large Message (0.1 rps),large,0.1_rps,189,71.411,9.459999999999999
Large Message (0.1 rps),large,0.1_rps,190,69.672,9.197000000000001
Large Message (0.1 rps),large,0.1_rps,191,68.011,8.697999999999999
Large Message (0.1 rps),large,0.1_rps,192,71.05300000000001,10.189
Large Message (0.1 rps),large,0.1_rps,193,59.568999999999996,9.653
Large Message (0.1 rps),large,0.1_rps,194,66.304,9.965
Large Message (0.1 rps),large,0.1_rps,195,70.717,9.514
Large Message (0.1 rps),large,0.1_rps,196,64.158,9.511000000000001
Large Message (0.1 rps),large,0.1_rps,197,64.18,9.433
Large Message (0.1 rps),large,0.1_rps,198,72.262,7.989
Large Message (0.1 rps),large,0.1_rps,199,59.315,9.368
Large Message (0.1 rps),large,0.1_rps,200,69.77600000000001,10.72
Large Message (0.1 rps),large,0.1_rps,201,62.605999999999995,9.645000000000001
Large Message (0.1 rps),large,0.1_rps,202,61.282000000000004,9.565000000000001
Large Message (0.1 rps),large,0.1_rps,203,81.531,11.709000000000001
Large Message (0.1 rps),large,0.1_rps,204,76.772,12.526
Large Message (0.1 rps),large,0.1_rps,205,72.283,10.091
Large Message (0.1 rps),large,0.1_rps,206,58.72,9.538
Large Message (0.1 rps),large,0.1_rps,207,62.653,10.995
Large Message (0.1 rps),large,0.1_rps,208,62.67100000000001,9.818
Large Message (0.1 rps),large,0.1_rps,209,72.352,9.968
Large Message (0.1 rps),large,0.1_rps,210,84.283,9.623
Large Message (0.1 rps),large,0.1_rps,211,68.215,9.861
Large Message (0.1 rps),large,0.1_rps,212,69.976,8.924
Large Message (0.1 rps),large,0.1_rps,213,63.492999999999995,9.43
Large Message (0.1 rps),large,0.1_rps,214,67.105,8.203999999999999
Large Message (0.1 rps),large,0.1_rps,215,71.857,8.146
Large Message (0.1 rps),large,0.1_rps,216,82.456,9.011
Large Message (0.1 rps),large,0.1_rps,217,62.248999999999995,9.710999999999999
Large Message (0.1 rps),large,0.1_rps,218,62.937000000000005,12.407
Large Message (0.1 rps),large,0.1_rps,219,73.131,9.203
Large Message (0.1 rps),large,0.1_rps,220,59.977000000000004,9.627
Large Message (0.1 rps),large,0.1_rps,221,64.543,10.033999999999999
Large Message (0.1 rps),large,0.1_rps,222,61.887,10.425
Large Message (0.1 rps),large,0.1_rps,223,81.657,10.107
Large Message (0.1 rps),large,0.1_rps,224,49.938,9.540999999999999
Large Message (0.1 rps),large,0.1_rps,225,64.03200000000001,10.297
Large Message (0.1 rps),large,0.1_rps,226,75.042,8.588999999999999
Large Message (0.1 rps),large,0.1_rps,227,64.886,11.268
Large Message (0.1 rps),large,0.1_rps,228,75.49799999999999,12.411999999999999
Large Message (0.1 rps),large,0.1_rps,229,69.951,10.076
Large Message (0.1 rps),large,0.1_rps,230,70.962,9.995000000000001
Large Message (0.1 rps),large,0.1_rps,231,70.325,9.435
Large Message (0.1 rps),large,0.1_rps,232,68.42099999999999,9.437
Large Message (0.1 rps),large,0.1_rps,233,59.502,9.684
Large Message (0.1 rps),large,0.1_rps,234,69.81099999999999,10.569
Large Message (0.1 rps),large,0.1_rps,235,65.553,8.882
Large Message (0.1 rps),large,0.1_rps,236,62.428,8.523
Large Message (0.1 rps),large,0.1_rps,237,70.163,9.655000000000001
Large Message (0.1 rps),large,0.1_rps,238,62.595,9.504
Large Message (0.1 rps),large,0.1_rps,239,68.01899999999999,9.542
Large Message (0.1 rps),large,0.1_rps,240,60.6,9.728
Large Message (0.1 rps),large,0.1_rps,241,63.745999999999995,8.408000000000001
Large Message (0.1 rps),large,0.1_rps,242,63.47899999999999,9.283
Large Message (0.1 rps),large,0.1_rps,243,66.096,9.059
Large Message (0.1 rps),large,0.1_rps,244,74.018,7.872000000000001
Large Message (0.1 rps),large,0.1_rps,245,140.509,7.297
Large Message (0.1 rps),large,0.1_rps,246,66.091,8.416
Large Message (0.1 rps),large,0.1_rps,247,58.966,8.278
Large Message (0.1 rps),large,0.1_rps,248,72.905,9.846
Large Message (0.1 rps),large,0.1_rps,249,68.789,12.973
Large Message (0.1 rps),large,0.1_rps,250,66.05999999999999,9.209999999999999
Large Message (5 rps),large,5_rps,1,74.262,11.627
Large Message (5 rps),large,5_rps,2,80.69500000000001,15.509
Large Message (5 rps),large,5_rps,3,70.393,13.435
Large Message (5 rps),large,5_rps,4,63.641000000000005,9.943
Large Message (5 rps),large,5_rps,5,73.684,12.947000000000001
Large Message (5 rps),large,5_rps,6,66.739,9.674
Large Message (5 rps),large,5_rps,7,64.563,10.352
Large Message (5 rps),large,5_rps,8,63.425999999999995,8.642000000000001
Large Message (5 rps),large,5_rps,9,65.395,9.96
Large Message (5 rps),large,5_rps,10,85.851,10.05
Large Message (5 rps),large,5_rps,11,70.79,8.974
Large Message (5 rps),large,5_rps,12,64.557,9.939
Large Message (5 rps),large,5_rps,13,62.54600000000001,9.267
Large Message (5 rps),large,5_rps,14,69.052,9.325999999999999
Large Message (5 rps),large,5_rps,15,63.234,10.671
Large Message (5 rps),large,5_rps,16,63.072,9.823
Large Message (5 rps),large,5_rps,17,70.369,9.646999999999998
Large Message (5 rps),large,5_rps,18,65.679,9.592
Large Message (5 rps),large,5_rps,19,66.29599999999999,10.123
Large Message (5 rps),large,5_rps,20,64.464,10.158999999999999
Large Message (5 rps),large,5_rps,21,63.305,9.686
Large Message (5 rps),large,5_rps,22,66.306,10.75
Large Message (5 rps),large,5_rps,23,68.273,9.76
Large Message (5 rps),large,5_rps,24,72.458,13.286
Large Message (5 rps),large,5_rps,25,64.07300000000001,9.912
Large Message (5 rps),large,5_rps,26,67.516,9.762
Large Message (5 rps),large,5_rps,27,63.714999999999996,9.691999999999998
Large Message (5 rps),large,5_rps,28,63.709,10.252
Large Message (5 rps),large,5_rps,29,67.74,8.602
Large Message (5 rps),large,5_rps,30,69.41600000000001,9.633
Large Message (5 rps),large,5_rps,31,62.982,9.559
Large Message (5 rps),large,5_rps,32,68.218,9.551
Large Message (5 rps),large,5_rps,33,62.947,9.668
Large Message (5 rps),large,5_rps,34,66.493,10.215
Large Message (5 rps),large,5_rps,35,64.361,9.474
Large Message (5 rps),large,5_rps,36,62.685,10.093
Large Message (5 rps),large,5_rps,37,65.498,10.078
Large Message (5 rps),large,5_rps,38,63.513,8.584
Large Message (5 rps),large,5_rps,39,63.43899999999999,10.097999999999999
Large Message (5 rps),large,5_rps,40,63.266000000000005,9.474
Large Message (5 rps),large,5_rps,41,67.471,9.58
Large Message (5 rps),large,5_rps,42,62.557,8.667
Large Message (5 rps),large,5_rps,43,64.041,9.43
Large Message (5 rps),large,5_rps,44,71.866,10.397
Large Message (5 rps),large,5_rps,45,66.368,10.022
Large Message (5 rps),large,5_rps,46,62.992999999999995,9.969000000000001
Large Message (5 rps),large,5_rps,47,89.62,9.404
Large Message (5 rps),large,5_rps,48,67.414,12.456
Large Message (5 rps),large,5_rps,49,70.101,9.514
Large Message (5 rps),large,5_rps,50,65.64699999999999,9.223
Large Message (5 rps),large,5_rps,51,66.405,9.788
Large Message (5 rps),large,5_rps,52,63.672000000000004,9.873
Large Message (5 rps),large,5_rps,53,66.396,9.577
Large Message (5 rps),large,5_rps,54,68.927,10.56
Large Message (5 rps),large,5_rps,55,72.535,14.455
Large Message (5 rps),large,5_rps,56,69.126,10.203999999999999
Large Message (5 rps),large,5_rps,57,65.262,9.676
Large Message (5 rps),large,5_rps,58,67.157,10.578000000000001
Large Message (5 rps),large,5_rps,59,62.244,9.540999999999999
Large Message (5 rps),large,5_rps,60,62.36,9.41
Large Message (5 rps),large,5_rps,61,71.214,14.661999999999999
Large Message (5 rps),large,5_rps,62,66.689,8.944
Large Message (5 rps),large,5_rps,63,70.617,10.113000000000001
Large Message (5 rps),large,5_rps,64,62.248999999999995,9.870000000000001
Large Message (5 rps),large,5_rps,65,62.408,10.661999999999999
Large Message (5 rps),large,5_rps,66,98.378,10.533000000000001
Large Message (5 rps),large,5_rps,67,64.50999999999999,10.052999999999999
Large Message (5 rps),large,5_rps,68,69.103,10.633999999999999
Large Message (5 rps),large,5_rps,69,96.156,15.741000000000001
Large Message (5 rps),large,5_rps,70,79.402,9.668
Large Message (5 rps),large,5_rps,71,60.86600000000001,9.84
Large Message (5 rps),large,5_rps,72,92.32799999999999,27.354
Large Message (5 rps),large,5_rps,73,71.327,8.837
Large Message (5 rps),large,5_rps,74,69.898,10.723999999999998
Large Message (5 rps),large,5_rps,75,67.339,9.789000000000001
Large Message (5 rps),large,5_rps,76,76.86,9.995000000000001
Large Message (5 rps),large,5_rps,77,82.107,10.071
Large Message (5 rps),large,5_rps,78,63.217999999999996,10.862
Large Message (5 rps),large,5_rps,79,71.002,9.475000000000001
Large Message (5 rps),large,5_rps,80,63.18699999999999,9.84
Large Message (5 rps),large,5_rps,81,81.32300000000001,9.913
Large Message (5 rps),large,5_rps,82,63.627,10.633999999999999
Large Message (5 rps),large,5_rps,83,69.80799999999999,13.742
Large Message (5 rps),large,5_rps,84,63.949000000000005,10.416
Large Message (5 rps),large,5_rps,85,77.094,10.082
Large Message (5 rps),large,5_rps,86,61.743,9.546000000000001
Large Message (5 rps),large,5_rps,87,64.67299999999999,10.068999999999999
Large Message (5 rps),large,5_rps,88,69.362,13.145
Large Message (5 rps),large,5_rps,89,62.999,9.472
Large Message (5 rps),large,5_rps,90,104.389,9.538
Large Message (5 rps),large,5_rps,91,67.44500000000001,9.481
Large Message (5 rps),large,5_rps,92,63.793,9.453
Large Message (5 rps),large,5_rps,93,59.373000000000005,9.732
Large Message (5 rps),large,5_rps,94,78.11800000000001,12.318000000000001
Large Message (5 rps),large,5_rps,95,79.499,9.56
Large Message (5 rps),large,5_rps,96,69.03099999999999,10.177999999999999
Large Message (5 rps),large,5_rps,97,63.608,9.449000000000002
Large Message (5 rps),large,5_rps,98,64.294,9.551
Large Message (5 rps),large,5_rps,99,64.667,8.652999999999999
Large Message (5 rps),large,5_rps,100,96.079,11.359
Large Message (5 rps),large,5_rps,101,63.897999999999996,9.507
Large Message (5 rps),large,5_rps,102,63.395999999999994,12.716999999999999
Large Message (5 rps),large,5_rps,103,77.742,9.599
Large Message (5 rps),large,5_rps,104,65.086,9.54
Large Message (5 rps),large,5_rps,105,63.584,8.706999999999999
Large Message (5 rps),large,5_rps,106,66.278,8.46
Large Message (5 rps),large,5_rps,107,68.79100000000001,11.960999999999999
Large Message (5 rps),large,5_rps,108,65.953,8.62
Large Message (5 rps),large,5_rps,109,73.16300000000001,12.382000000000001
Large Message (5 rps),large,5_rps,110,77.41199999999999,9.453
Large Message (5 rps),large,5_rps,111,105.553,8.65
Large Message (5 rps),large,5_rps,112,64.336,8.893
Large Message (5 rps),large,5_rps,113,64.96499999999999,9.753
Large Message (5 rps),large,5_rps,114,65.08999999999999,9.445
Large Message (5 rps),large,5_rps,115,64.653,10.265
Large Message (5 rps),large,5_rps,116,63.779,8.669
Large Message (5 rps),large,5_rps,117,71.657,9.338000000000001
Large Message (5 rps),large,5_rps,118,68.618,8.899000000000001
Large Message (5 rps),large,5_rps,119,60.742,9.839
Large Message (5 rps),large,5_rps,120,64.294,10.352
Large Message (5 rps),large,5_rps,121,64.432,8.776000000000002
Large Message (5 rps),large,5_rps,122,61.449999999999996,10.591
Large Message (5 rps),large,5_rps,123,65.04,9.825000000000001
Large Message (5 rps),large,5_rps,124,72.123,9.469
Large Message (5 rps),large,5_rps,125,75.329,12.966
Large Message (5 rps),large,5_rps,126,65.672,9.499
Large Message (5 rps),large,5_rps,127,68.524,11.357000000000001
Large Message (5 rps),large,5_rps,128,70.27799999999999,9.237
Large Message (5 rps),large,5_rps,129,65.348,9.544
Large Message (5 rps),large,5_rps,130,71.923,8.732
Large Message (5 rps),large,5_rps,131,62.705,10.315
Large Message (5 rps),large,5_rps,132,64.744,10.41
Large Message (5 rps),large,5_rps,133,64.232,10.179
Large Message (5 rps),large,5_rps,134,63.120999999999995,10.016
Large Message (5 rps),large,5_rps,135,70.31700000000001,8.576
Large Message (5 rps),large,5_rps,136,118.964,9.817
Large Message (5 rps),large,5_rps,137,68.84800000000001,10.304
Large Message (5 rps),large,5_rps,138,64.387,9.828
Large Message (5 rps),large,5_rps,139,68.341,8.899000000000001
Large Message (5 rps),large,5_rps,140,67.314,8.895999999999999
Large Message (5 rps),large,5_rps,141,72.071,13.028
Large Message (5 rps),large,5_rps,142,65.783,9.207
Large Message (5 rps),large,5_rps,143,55.383,10.01
Large Message (5 rps),large,5_rps,144,70.889,8.656
Large Message (5 rps),large,5_rps,145,59.272,9.429
Large Message (5 rps),large,5_rps,146,50.992999999999995,9.369
Large Message (5 rps),large,5_rps,147,63.35399999999999,9.709000000000001
Large Message (5 rps),large,5_rps,148,67.203,9.478
Large Message (5 rps),large,5_rps,149,62.434000000000005,9.379
Large Message (5 rps),large,5_rps,150,64.489,8.8
Large Message (5 rps),large,5_rps,151,65.578,10.197
Large Message (5 rps),large,5_rps,152,60.785,9.152000000000001
Large Message (5 rps),large,5_rps,153,66.407,10.047
Large Message (5 rps),large,5_rps,154,65.233,10.196
Large Message (5 rps),large,5_rps,155,60.974000000000004,9.709000000000001
Large Message (5 rps),large,5_rps,156,55.03,9.956
Large Message (5 rps),large,5_rps,157,80.484,9.85
Large Message (5 rps),large,5_rps,158,71.989,9.761000000000001
Large Message (5 rps),large,5_rps,159,67.243,8.402
Large Message (5 rps),large,5_rps,160,50.09,9.637
Large Message (5 rps),large,5_rps,161,64.03,8.466
Large Message (5 rps),large,5_rps,162,66.38199999999999,10.441
Large Message (5 rps),large,5_rps,163,75.06400000000001,10.427999999999999
Large Message (5 rps),large,5_rps,164,64.25500000000001,9.03
Large Message (5 rps),large,5_rps,165,70.703,9.639999999999999
Large Message (5 rps),large,5_rps,166,84.613,10.219000000000001
Large Message (5 rps),large,5_rps,167,71.958,9.57
Large Message (5 rps),large,5_rps,168,64.306,10.229000000000001
Large Message (5 rps),large,5_rps,169,65.857,12.605
Large Message (5 rps),large,5_rps,170,54.826,9.828999999999999
Large Message (5 rps),large,5_rps,171,62.079,9.521
Large Message (5 rps),large,5_rps,172,62.007,9.613
Large Message (5 rps),large,5_rps,173,64.664,12.668000000000001
Large Message (5 rps),large,5_rps,174,73.186,11.136999999999999
Large Message (5 rps),large,5_rps,175,65.43599999999999,11.155
Large Message (5 rps),large,5_rps,176,67.116,9.379
Large Message (5 rps),large,5_rps,177,71.58399999999999,9.889999999999999
Large Message (5 rps),large,5_rps,178,66.913,9.299
Large Message (5 rps),large,5_rps,179,68.243,9.876
Large Message (5 rps),large,5_rps,180,63.31199999999999,9.754999999999999
Large Message (5 rps),large,5_rps,181,74.194,10.806
Large Message (5 rps),large,5_rps,182,82.524,9.341999999999999
Large Message (5 rps),large,5_rps,183,66.82499999999999,8.767000000000001
Large Message (5 rps),large,5_rps,184,71.89800000000001,9.745999999999999
Large Message (5 rps),large,5_rps,185,72.77,11.134
Large Message (5 rps),large,5_rps,186,70.36399999999999,10.184000000000001
Large Message (5 rps),large,5_rps,187,73.742,9.728
Large Message (5 rps),large,5_rps,188,69.542,9.162
Large Message (5 rps),large,5_rps,189,61.556,8.424
Large Message (5 rps),large,5_rps,190,72.70899999999999,8.059000000000001
Large Message (5 rps),large,5_rps,191,67.177,9.825000000000001
